dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
salted;spam;00855.0d1b1b55419a3c35f19b7c35ea9a46b7;00855__salted__broad__cp200C__single.0d1b1b55419a3c35f19b7c35ea9a46b7;broad;200C;body;0;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1309 | Spam: False ; 0.0 / 5.0"
salted;spam;00855.0d1b1b55419a3c35f19b7c35ea9a46b7;00855__salted__broad__cp200D__single.0d1b1b55419a3c35f19b7c35ea9a46b7;broad;200D;body;0;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1309 | Spam: False ; 0.0 / 5.0"
salted;spam;00856.fae2faa8ad9dffc157f5f17e5be0f057;00856__salted__broad__cp00AD__single.fae2faa8ad9dffc157f5f17e5be0f057;broad;00AD;subject;1;0;False;2.2;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MIXED_HREF_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2366 | Spam: False ; 2.2 / 5.0"
salted;spam;00856.fae2faa8ad9dffc157f5f17e5be0f057;00856__salted__broad__cp200B__single.fae2faa8ad9dffc157f5f17e5be0f057;broad;200B;subject;1;0;False;2.2;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MIXED_HREF_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2369 | Spam: False ; 2.2 / 5.0"
salted;spam;00856.fae2faa8ad9dffc157f5f17e5be0f057;00856__salted__broad__cp200C__single.fae2faa8ad9dffc157f5f17e5be0f057;broad;200C;subject;1;0;False;2.2;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MIXED_HREF_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2369 | Spam: False ; 2.2 / 5.0"
salted;spam;00856.fae2faa8ad9dffc157f5f17e5be0f057;00856__salted__broad__cp200D__single.fae2faa8ad9dffc157f5f17e5be0f057;broad;200D;subject;1;0;False;2.2;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MIXED_HREF_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2369 | Spam: False ; 2.2 / 5.0"
salted;spam;00858.86651f55da5fa60fa633876354e0aead;00858__salted__broad__cp00AD__single.86651f55da5fa60fa633876354e0aead;broad;00AD;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 2217 | Spam: False ; 0.0 / 5.0"
salted;spam;00858.86651f55da5fa60fa633876354e0aead;00858__salted__broad__cp200B__single.86651f55da5fa60fa633876354e0aead;broad;200B;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 2215 | Spam: False ; 0.0 / 5.0"
salted;spam;00858.86651f55da5fa60fa633876354e0aead;00858__salted__broad__cp200C__single.86651f55da5fa60fa633876354e0aead;broad;200C;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 2215 | Spam: False ; 0.0 / 5.0"
salted;spam;00858.86651f55da5fa60fa633876354e0aead;00858__salted__broad__cp200D__single.86651f55da5fa60fa633876354e0aead;broad;200D;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 2215 | Spam: False ; 0.0 / 5.0"
salted;spam;00859.9d4f4626b7bcd9d24e20667bf0f22b24;00859__salted__broad__cp00AD__single.9d4f4626b7bcd9d24e20667bf0f22b24;broad;00AD;both;1;3;False;2.0;5.0;2;EXCUSE_24|THIS_AD	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2068 | Spam: False ; 2.0 / 5.0"
salted;spam;00859.9d4f4626b7bcd9d24e20667bf0f22b24;00859__salted__broad__cp200B__single.9d4f4626b7bcd9d24e20667bf0f22b24;broad;200B;both;1;3;False;2.0;5.0;2;EXCUSE_24|THIS_AD	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2066 | Spam: False ; 2.0 / 5.0"
salted;spam;00859.9d4f4626b7bcd9d24e20667bf0f22b24;00859__salted__broad__cp200C__single.9d4f4626b7bcd9d24e20667bf0f22b24;broad;200C;both;1;3;False;2.0;5.0;2;EXCUSE_24|THIS_AD	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2066 | Spam: False ; 2.0 / 5.0"
salted;spam;00859.9d4f4626b7bcd9d24e20667bf0f22b24;00859__salted__broad__cp200D__single.9d4f4626b7bcd9d24e20667bf0f22b24;broad;200D;both;1;3;False;2.0;5.0;2;EXCUSE_24|THIS_AD	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2066 | Spam: False ; 2.0 / 5.0"
salted;spam;00861.e8b94fc9514d2d2cbb541b01e2dda726;00861__salted__broad__cp00AD__single.e8b94fc9514d2d2cbb541b01e2dda726;broad;00AD;body;0;3;False;2.7;5.0;4;END_FUTURE_EMAILS|EXCUSE_24|HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 1446 | Spam: False ; 2.7 / 5.0"
salted;spam;00861.e8b94fc9514d2d2cbb541b01e2dda726;00861__salted__broad__cp200B__single.e8b94fc9514d2d2cbb541b01e2dda726;broad;200B;body;0;3;False;2.7;5.0;4;END_FUTURE_EMAILS|EXCUSE_24|HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 1439 | Spam: False ; 2.7 / 5.0"
salted;spam;00861.e8b94fc9514d2d2cbb541b01e2dda726;00861__salted__broad__cp200C__single.e8b94fc9514d2d2cbb541b01e2dda726;broad;200C;body;0;3;False;2.7;5.0;4;END_FUTURE_EMAILS|EXCUSE_24|HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 1439 | Spam: False ; 2.7 / 5.0"
salted;spam;00861.e8b94fc9514d2d2cbb541b01e2dda726;00861__salted__broad__cp200D__single.e8b94fc9514d2d2cbb541b01e2dda726;broad;200D;body;0;3;False;2.7;5.0;4;END_FUTURE_EMAILS|EXCUSE_24|HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 1439 | Spam: False ; 2.7 / 5.0"
salted;spam;00862.d930739c4303f999fe161ddb0e14f4a5;00862__salted__broad__cp00AD__single.d930739c4303f999fe161ddb0e14f4a5;broad;00AD;subject;1;0;False;0.2;5.0;2;FAKE_REPLY_C|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2325 | Spam: False ; 0.2 / 5.0"
salted;spam;00862.d930739c4303f999fe161ddb0e14f4a5;00862__salted__broad__cp200B__single.d930739c4303f999fe161ddb0e14f4a5;broad;200B;subject;1;0;False;0.2;5.0;2;FAKE_REPLY_C|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2328 | Spam: False ; 0.2 / 5.0"
salted;spam;00862.d930739c4303f999fe161ddb0e14f4a5;00862__salted__broad__cp200C__single.d930739c4303f999fe161ddb0e14f4a5;broad;200C;subject;1;0;False;0.2;5.0;2;FAKE_REPLY_C|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2328 | Spam: False ; 0.2 / 5.0"
salted;spam;00862.d930739c4303f999fe161ddb0e14f4a5;00862__salted__broad__cp200D__single.d930739c4303f999fe161ddb0e14f4a5;broad;200D;subject;1;0;False;0.2;5.0;2;FAKE_REPLY_C|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2328 | Spam: False ; 0.2 / 5.0"
salted;spam;00863.21d7abedcd9baef5741247adc3b50717;00863__salted__broad__cp00AD__single.21d7abedcd9baef5741247adc3b50717;broad;00AD;both;1;3;False;1.6;5.0;2;FIN_FREE|SUBJ_BUY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1724 | Spam: False ; 1.6 / 5.0"
salted;spam;00863.21d7abedcd9baef5741247adc3b50717;00863__salted__broad__cp200B__single.21d7abedcd9baef5741247adc3b50717;broad;200B;both;1;3;False;1.6;5.0;2;FIN_FREE|SUBJ_BUY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1722 | Spam: False ; 1.6 / 5.0"
salted;spam;00863.21d7abedcd9baef5741247adc3b50717;00863__salted__broad__cp200C__single.21d7abedcd9baef5741247adc3b50717;broad;200C;both;1;3;False;1.6;5.0;2;FIN_FREE|SUBJ_BUY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1722 | Spam: False ; 1.6 / 5.0"
salted;spam;00863.21d7abedcd9baef5741247adc3b50717;00863__salted__broad__cp200D__single.21d7abedcd9baef5741247adc3b50717;broad;200D;both;1;3;False;1.6;5.0;2;FIN_FREE|SUBJ_BUY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1722 | Spam: False ; 1.6 / 5.0"
salted;spam;00864.26b74488b46463e16a5fa0f521786a48;00864__salted__broad__cp00AD__single.26b74488b46463e16a5fa0f521786a48;broad;00AD;body;0;3;False;2.7;5.0;4;END_FUTURE_EMAILS|EXCUSE_24|HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 1385 | Spam: False ; 2.7 / 5.0"
salted;spam;00864.26b74488b46463e16a5fa0f521786a48;00864__salted__broad__cp200B__single.26b74488b46463e16a5fa0f521786a48;broad;200B;body;0;3;False;2.7;5.0;4;END_FUTURE_EMAILS|EXCUSE_24|HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 1378 | Spam: False ; 2.7 / 5.0"
salted;spam;00864.26b74488b46463e16a5fa0f521786a48;00864__salted__broad__cp200C__single.26b74488b46463e16a5fa0f521786a48;broad;200C;body;0;3;False;2.7;5.0;4;END_FUTURE_EMAILS|EXCUSE_24|HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 1378 | Spam: False ; 2.7 / 5.0"
salted;spam;00864.26b74488b46463e16a5fa0f521786a48;00864__salted__broad__cp200D__single.26b74488b46463e16a5fa0f521786a48;broad;200D;body;0;3;False;2.7;5.0;4;END_FUTURE_EMAILS|EXCUSE_24|HK_RANDOM_ENVFROM|HK_RANDOM_FROM;SPAMD/1.1 0 EX_OK;"Content-length: 1378 | Spam: False ; 2.7 / 5.0"
salted;spam;00865.5021e39ed3259477237997ff88595997;00865__salted__broad__cp00AD__single.5021e39ed3259477237997ff88595997;broad;00AD;subject;1;0;False;0.7;5.0;1;END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1512 | Spam: False ; 0.7 / 5.0"
salted;spam;00865.5021e39ed3259477237997ff88595997;00865__salted__broad__cp200B__single.5021e39ed3259477237997ff88595997;broad;200B;subject;1;0;False;0.7;5.0;1;END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1515 | Spam: False ; 0.7 / 5.0"
salted;spam;00865.5021e39ed3259477237997ff88595997;00865__salted__broad__cp200C__single.5021e39ed3259477237997ff88595997;broad;200C;subject;1;0;False;0.7;5.0;1;END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1515 | Spam: False ; 0.7 / 5.0"
salted;spam;00865.5021e39ed3259477237997ff88595997;00865__salted__broad__cp200D__single.5021e39ed3259477237997ff88595997;broad;200D;subject;1;0;False;0.7;5.0;1;END_FUTURE_EMAILS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1515 | Spam: False ; 0.7 / 5.0"
salted;spam;00871.48d32184662134852f20566c47c217f2;00871__salted__broad__cp00AD__single.48d32184662134852f20566c47c217f2;broad;00AD;subject;1;0;False;3.4;5.0;2;LOTS_OF_MONEY|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1179 | Spam: False ; 3.4 / 5.0"
salted;spam;00871.48d32184662134852f20566c47c217f2;00871__salted__broad__cp200B__single.48d32184662134852f20566c47c217f2;broad;200B;subject;1;0;False;3.4;5.0;2;LOTS_OF_MONEY|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1183 | Spam: False ; 3.4 / 5.0"
salted;spam;00871.48d32184662134852f20566c47c217f2;00871__salted__broad__cp200C__single.48d32184662134852f20566c47c217f2;broad;200C;subject;1;0;False;3.4;5.0;2;LOTS_OF_MONEY|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1183 | Spam: False ; 3.4 / 5.0"
salted;spam;00871.48d32184662134852f20566c47c217f2;00871__salted__broad__cp200D__single.48d32184662134852f20566c47c217f2;broad;200D;subject;1;0;False;3.4;5.0;2;LOTS_OF_MONEY|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1183 | Spam: False ; 3.4 / 5.0"
salted;spam;00873.9aafc086e6f619ccaaed6b3ddb68b013;00873__salted__broad__cp00AD__single.9aafc086e6f619ccaaed6b3ddb68b013;broad;00AD;subject;1;0;False;2.8;5.0;1;MORE_SEX;SPAMD/1.1 0 EX_OK;"Content-length: 2030 | Spam: False ; 2.8 / 5.0"
salted;spam;00873.9aafc086e6f619ccaaed6b3ddb68b013;00873__salted__broad__cp200B__single.9aafc086e6f619ccaaed6b3ddb68b013;broad;200B;subject;1;0;False;2.8;5.0;1;MORE_SEX;SPAMD/1.1 0 EX_OK;"Content-length: 2033 | Spam: False ; 2.8 / 5.0"
salted;spam;00873.9aafc086e6f619ccaaed6b3ddb68b013;00873__salted__broad__cp200C__single.9aafc086e6f619ccaaed6b3ddb68b013;broad;200C;subject;1;0;False;2.8;5.0;1;MORE_SEX;SPAMD/1.1 0 EX_OK;"Content-length: 2033 | Spam: False ; 2.8 / 5.0"
salted;spam;00873.9aafc086e6f619ccaaed6b3ddb68b013;00873__salted__broad__cp200D__single.9aafc086e6f619ccaaed6b3ddb68b013;broad;200D;subject;1;0;False;2.8;5.0;1;MORE_SEX;SPAMD/1.1 0 EX_OK;"Content-length: 2033 | Spam: False ; 2.8 / 5.0"
salted;spam;00874.5a8822c0bc7366b22f3c99c0e6dd058a;00874__salted__broad__cp00AD__single.5a8822c0bc7366b22f3c99c0e6dd058a;broad;00AD;body;0;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 3201 | Spam: False ; 0.2 / 5.0"
salted;spam;00874.5a8822c0bc7366b22f3c99c0e6dd058a;00874__salted__broad__cp200B__single.5a8822c0bc7366b22f3c99c0e6dd058a;broad;200B;body;0;3;False;1.2;5.0;2;FUZZY_CLICK_HERE|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 3220 | Spam: False ; 1.2 / 5.0"
salted;spam;00874.5a8822c0bc7366b22f3c99c0e6dd058a;00874__salted__broad__cp200C__single.5a8822c0bc7366b22f3c99c0e6dd058a;broad;200C;body;0;3;False;1.2;5.0;2;FUZZY_CLICK_HERE|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 3220 | Spam: False ; 1.2 / 5.0"
salted;spam;00874.5a8822c0bc7366b22f3c99c0e6dd058a;00874__salted__broad__cp200D__single.5a8822c0bc7366b22f3c99c0e6dd058a;broad;200D;body;0;3;False;1.2;5.0;2;FUZZY_CLICK_HERE|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 3220 | Spam: False ; 1.2 / 5.0"
salted;spam;00875.535ae4621326594a8c9edbc33c06b408;00875__salted__broad__cp00AD__single.535ae4621326594a8c9edbc33c06b408;broad;00AD;both;1;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2533 | Spam: False ; 0.2 / 5.0"
salted;spam;00875.535ae4621326594a8c9edbc33c06b408;00875__salted__broad__cp200B__single.535ae4621326594a8c9edbc33c06b408;broad;200B;both;1;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2529 | Spam: False ; 0.2 / 5.0"
salted;spam;00875.535ae4621326594a8c9edbc33c06b408;00875__salted__broad__cp200C__single.535ae4621326594a8c9edbc33c06b408;broad;200C;both;1;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2529 | Spam: False ; 0.2 / 5.0"
salted;spam;00875.535ae4621326594a8c9edbc33c06b408;00875__salted__broad__cp200D__single.535ae4621326594a8c9edbc33c06b408;broad;200D;both;1;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 2529 | Spam: False ; 0.2 / 5.0"
salted;spam;00879.ef1461ca38091f6d494c58d09b0627f0;00879__salted__broad__cp00AD__single.ef1461ca38091f6d494c58d09b0627f0;broad;00AD;both;1;3;False;0.3;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 3288 | Spam: False ; 0.3 / 5.0"
salted;spam;00879.ef1461ca38091f6d494c58d09b0627f0;00879__salted__broad__cp200B__single.ef1461ca38091f6d494c58d09b0627f0;broad;200B;both;1;3;False;0.3;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 3291 | Spam: False ; 0.3 / 5.0"
salted;spam;00879.ef1461ca38091f6d494c58d09b0627f0;00879__salted__broad__cp200C__single.ef1461ca38091f6d494c58d09b0627f0;broad;200C;both;1;3;False;0.3;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 3291 | Spam: False ; 0.3 / 5.0"
salted;spam;00879.ef1461ca38091f6d494c58d09b0627f0;00879__salted__broad__cp200D__single.ef1461ca38091f6d494c58d09b0627f0;broad;200D;both;1;3;False;0.3;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 3291 | Spam: False ; 0.3 / 5.0"
salted;spam;00881.ec61388b6f9f09b285950e2f11aec158;00881__salted__broad__cp00AD__single.ec61388b6f9f09b285950e2f11aec158;broad;00AD;both;1;3;False;3.6;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2574 | Spam: False ; 3.6 / 5.0"
salted;spam;00881.ec61388b6f9f09b285950e2f11aec158;00881__salted__broad__cp200B__single.ec61388b6f9f09b285950e2f11aec158;broad;200B;both;1;3;False;3.6;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2572 | Spam: False ; 3.6 / 5.0"
salted;spam;00881.ec61388b6f9f09b285950e2f11aec158;00881__salted__broad__cp200C__single.ec61388b6f9f09b285950e2f11aec158;broad;200C;both;1;3;False;3.6;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2572 | Spam: False ; 3.6 / 5.0"
salted;spam;00881.ec61388b6f9f09b285950e2f11aec158;00881__salted__broad__cp200D__single.ec61388b6f9f09b285950e2f11aec158;broad;200D;both;1;3;False;3.6;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 2572 | Spam: False ; 3.6 / 5.0"
salted;spam;00882.28bbc4ccfb80f32d4fe7df3ab77afb41;00882__salted__broad__cp00AD__single.28bbc4ccfb80f32d4fe7df3ab77afb41;broad;00AD;both;1;3;False;0.3;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 3518 | Spam: False ; 0.3 / 5.0"
salted;spam;00882.28bbc4ccfb80f32d4fe7df3ab77afb41;00882__salted__broad__cp200B__single.28bbc4ccfb80f32d4fe7df3ab77afb41;broad;200B;both;1;3;False;0.3;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 3521 | Spam: False ; 0.3 / 5.0"
salted;spam;00882.28bbc4ccfb80f32d4fe7df3ab77afb41;00882__salted__broad__cp200C__single.28bbc4ccfb80f32d4fe7df3ab77afb41;broad;200C;both;1;3;False;0.3;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 3521 | Spam: False ; 0.3 / 5.0"
salted;spam;00882.28bbc4ccfb80f32d4fe7df3ab77afb41;00882__salted__broad__cp200D__single.28bbc4ccfb80f32d4fe7df3ab77afb41;broad;200D;both;1;3;False;0.3;5.0;2;HEADER_FROM_DIFFERENT_DOMAINS|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 3521 | Spam: False ; 0.3 / 5.0"
salted;spam;00883.a154f7c7619d620a00deb7da892ca4ce;00883__salted__broad__cp00AD__single.a154f7c7619d620a00deb7da892ca4ce;broad;00AD;both;1;3;True;5.5;5.0;5;GUARANTEED_100_PERCENT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MONEY_FROM_41;SPAMD/1.1 0 EX_OK;"Content-length: 781 | Spam: True ; 5.5 / 5.0"
salted;spam;00883.a154f7c7619d620a00deb7da892ca4ce;00883__salted__broad__cp200B__single.a154f7c7619d620a00deb7da892ca4ce;broad;200B;both;1;3;True;5.5;5.0;5;GUARANTEED_100_PERCENT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MONEY_FROM_41;SPAMD/1.1 0 EX_OK;"Content-length: 784 | Spam: True ; 5.5 / 5.0"
salted;spam;00883.a154f7c7619d620a00deb7da892ca4ce;00883__salted__broad__cp200C__single.a154f7c7619d620a00deb7da892ca4ce;broad;200C;both;1;3;True;5.5;5.0;5;GUARANTEED_100_PERCENT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MONEY_FROM_41;SPAMD/1.1 0 EX_OK;"Content-length: 784 | Spam: True ; 5.5 / 5.0"
salted;spam;00883.a154f7c7619d620a00deb7da892ca4ce;00883__salted__broad__cp200D__single.a154f7c7619d620a00deb7da892ca4ce;broad;200D;both;1;3;True;5.5;5.0;5;GUARANTEED_100_PERCENT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MONEY_FROM_41;SPAMD/1.1 0 EX_OK;"Content-length: 784 | Spam: True ; 5.5 / 5.0"
salted;spam;00884.2fef7c7ca7dc3fadaa84d7bbfddd6324;00884__salted__broad__cp00AD__single.2fef7c7ca7dc3fadaa84d7bbfddd6324;broad;00AD;body;0;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 924 | Spam: False ; 0.0 / 5.0"
salted;spam;00884.2fef7c7ca7dc3fadaa84d7bbfddd6324;00884__salted__broad__cp200B__single.2fef7c7ca7dc3fadaa84d7bbfddd6324;broad;200B;body;0;3;False;1.0;5.0;1;FUZZY_CLICK_HERE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 937 | Spam: False ; 1.0 / 5.0"
salted;spam;00884.2fef7c7ca7dc3fadaa84d7bbfddd6324;00884__salted__broad__cp200C__single.2fef7c7ca7dc3fadaa84d7bbfddd6324;broad;200C;body;0;3;False;1.0;5.0;1;FUZZY_CLICK_HERE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 937 | Spam: False ; 1.0 / 5.0"
salted;spam;00884.2fef7c7ca7dc3fadaa84d7bbfddd6324;00884__salted__broad__cp200D__single.2fef7c7ca7dc3fadaa84d7bbfddd6324;broad;200D;body;0;3;False;1.0;5.0;1;FUZZY_CLICK_HERE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 937 | Spam: False ; 1.0 / 5.0"
salted;spam;00885.6f8bc5aec58114e2d8ae91f3d1b464fc;00885__salted__broad__cp00AD__single.6f8bc5aec58114e2d8ae91f3d1b464fc;broad;00AD;both;1;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 3175 | Spam: False ; 0.2 / 5.0"
salted;spam;00885.6f8bc5aec58114e2d8ae91f3d1b464fc;00885__salted__broad__cp200B__single.6f8bc5aec58114e2d8ae91f3d1b464fc;broad;200B;both;1;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 3178 | Spam: False ; 0.2 / 5.0"
salted;spam;00885.6f8bc5aec58114e2d8ae91f3d1b464fc;00885__salted__broad__cp200C__single.6f8bc5aec58114e2d8ae91f3d1b464fc;broad;200C;both;1;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 3178 | Spam: False ; 0.2 / 5.0"
salted;spam;00885.6f8bc5aec58114e2d8ae91f3d1b464fc;00885__salted__broad__cp200D__single.6f8bc5aec58114e2d8ae91f3d1b464fc;broad;200D;both;1;3;False;0.2;5.0;1;HEADER_FROM_DIFFERENT_DOMAINS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 3178 | Spam: False ; 0.2 / 5.0"
salted;spam;00886.9bd2063c3d984a66958a6195ffb97849;00886__salted__broad__cp00AD__single.9bd2063c3d984a66958a6195ffb97849;broad;00AD;both;1;3;True;9.9;5.0;9;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_FROM|LOTS_OF_MONEY|MSOE_MID_WRONG_CASE|NAME_EMAIL_DIFF|ONLINE_PHARMACY|TVD_APPROVED|TVD_VISIT_PHARMA;SPAMD/1.1 0 EX_OK;"Content-length: 888 | Spam: True ; 9.9 / 5.0"
salted;spam;00886.9bd2063c3d984a66958a6195ffb97849;00886__salted__broad__cp200B__single.9bd2063c3d984a66958a6195ffb97849;broad;200B;both;1;3;True;9.9;5.0;9;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_FROM|LOTS_OF_MONEY|MSOE_MID_WRONG_CASE|NAME_EMAIL_DIFF|ONLINE_PHARMACY|TVD_APPROVED|TVD_VISIT_PHARMA;SPAMD/1.1 0 EX_OK;"Content-length: 891 | Spam: True ; 9.9 / 5.0"
salted;spam;00886.9bd2063c3d984a66958a6195ffb97849;00886__salted__broad__cp200C__single.9bd2063c3d984a66958a6195ffb97849;broad;200C;both;1;3;True;9.9;5.0;9;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_FROM|LOTS_OF_MONEY|MSOE_MID_WRONG_CASE|NAME_EMAIL_DIFF|ONLINE_PHARMACY|TVD_APPROVED|TVD_VISIT_PHARMA;SPAMD/1.1 0 EX_OK;"Content-length: 891 | Spam: True ; 9.9 / 5.0"
