dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
salted;spam;01036.87c1f0b55cb48bd36c8863cf700cd485;01036__salted__broad__cp200D__single.87c1f0b55cb48bd36c8863cf700cd485;broad;200D;body;0;3;True;5.4;5.0;9;BAYES_99|BAYES_999|FORGED_HOTMAIL_RCVD2|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 804 | Spam: True ; 5.4 / 5.0"
salted;spam;01069.a8cdf944083398c026db401b13908ef9;01069__salted__broad__cp00AD__single.a8cdf944083398c026db401b13908ef9;broad;00AD;both;1;1;True;6.2;5.0;11;BAYES_99|BAYES_999|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MISSING_MIMEOLE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 851 | Spam: True ; 6.2 / 5.0"
salted;spam;01069.a8cdf944083398c026db401b13908ef9;01069__salted__broad__cp200B__single.a8cdf944083398c026db401b13908ef9;broad;200B;both;1;1;True;6.2;5.0;11;BAYES_99|BAYES_999|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MISSING_MIMEOLE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 859 | Spam: True ; 6.2 / 5.0"
salted;spam;01069.a8cdf944083398c026db401b13908ef9;01069__salted__broad__cp200C__single.a8cdf944083398c026db401b13908ef9;broad;200C;both;1;1;True;6.2;5.0;11;BAYES_99|BAYES_999|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MISSING_MIMEOLE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 859 | Spam: True ; 6.2 / 5.0"
salted;spam;01069.a8cdf944083398c026db401b13908ef9;01069__salted__broad__cp200D__single.a8cdf944083398c026db401b13908ef9;broad;200D;both;1;1;True;6.2;5.0;11;BAYES_99|BAYES_999|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MISSING_MIMEOLE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI;SPAMD/1.1 0 EX_OK;"Content-length: 859 | Spam: True ; 6.2 / 5.0"
salted;spam;01075.07ee7f1ab5ad6659c47baa5ef3691a80;01075__salted__broad__cp00AD__single.07ee7f1ab5ad6659c47baa5ef3691a80;broad;00AD;both;1;3;True;7.2;5.0;10;BAYES_99|BAYES_999|EXCUSE_24|FSL_HELO_BARE_IP_2|HEADER_FROM_DIFFERENT_DOMAINS|IP_LINK_PLUS|MSGID_FROM_MTA_HEADER|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 785 | Spam: True ; 7.2 / 5.0"
salted;spam;01075.07ee7f1ab5ad6659c47baa5ef3691a80;01075__salted__broad__cp200B__single.07ee7f1ab5ad6659c47baa5ef3691a80;broad;200B;both;1;3;True;7.2;5.0;10;BAYES_99|BAYES_999|EXCUSE_24|FSL_HELO_BARE_IP_2|HEADER_FROM_DIFFERENT_DOMAINS|IP_LINK_PLUS|MSGID_FROM_MTA_HEADER|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 788 | Spam: True ; 7.2 / 5.0"
salted;spam;01075.07ee7f1ab5ad6659c47baa5ef3691a80;01075__salted__broad__cp200C__single.07ee7f1ab5ad6659c47baa5ef3691a80;broad;200C;both;1;3;True;7.2;5.0;10;BAYES_99|BAYES_999|EXCUSE_24|FSL_HELO_BARE_IP_2|HEADER_FROM_DIFFERENT_DOMAINS|IP_LINK_PLUS|MSGID_FROM_MTA_HEADER|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 788 | Spam: True ; 7.2 / 5.0"
salted;spam;01075.07ee7f1ab5ad6659c47baa5ef3691a80;01075__salted__broad__cp200D__single.07ee7f1ab5ad6659c47baa5ef3691a80;broad;200D;both;1;3;True;7.2;5.0;10;BAYES_99|BAYES_999|EXCUSE_24|FSL_HELO_BARE_IP_2|HEADER_FROM_DIFFERENT_DOMAINS|IP_LINK_PLUS|MSGID_FROM_MTA_HEADER|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 788 | Spam: True ; 7.2 / 5.0"
salted;spam;01079.9eb95fd88f3d9d551f8c64359470ae7e;01079__salted__broad__cp00AD__single.9eb95fd88f3d9d551f8c64359470ae7e;broad;00AD;subject;1;0;True;15.6;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_24|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1190 | Spam: True ; 15.6 / 5.0"
salted;spam;01079.9eb95fd88f3d9d551f8c64359470ae7e;01079__salted__broad__cp200B__single.9eb95fd88f3d9d551f8c64359470ae7e;broad;200B;subject;1;0;True;15.6;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_24|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1193 | Spam: True ; 15.6 / 5.0"
salted;spam;01079.9eb95fd88f3d9d551f8c64359470ae7e;01079__salted__broad__cp200C__single.9eb95fd88f3d9d551f8c64359470ae7e;broad;200C;subject;1;0;True;15.6;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_24|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1193 | Spam: True ; 15.6 / 5.0"
salted;spam;01079.9eb95fd88f3d9d551f8c64359470ae7e;01079__salted__broad__cp200D__single.9eb95fd88f3d9d551f8c64359470ae7e;broad;200D;subject;1;0;True;15.6;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_24|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1193 | Spam: True ; 15.6 / 5.0"
salted;spam;01082.9f69cd26a420837850841e71d6147a57;01082__salted__broad__cp00AD__single.9f69cd26a420837850841e71d6147a57;broad;00AD;body;0;3;True;15.5;5.0;10;BAYES_99|BAYES_999|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1387 | Spam: True ; 15.5 / 5.0"
salted;spam;01082.9f69cd26a420837850841e71d6147a57;01082__salted__broad__cp200B__single.9f69cd26a420837850841e71d6147a57;broad;200B;body;0;3;True;15.5;5.0;10;BAYES_99|BAYES_999|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1387 | Spam: True ; 15.5 / 5.0"
salted;spam;01082.9f69cd26a420837850841e71d6147a57;01082__salted__broad__cp200C__single.9f69cd26a420837850841e71d6147a57;broad;200C;body;0;3;True;15.5;5.0;10;BAYES_99|BAYES_999|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1387 | Spam: True ; 15.5 / 5.0"
salted;spam;01082.9f69cd26a420837850841e71d6147a57;01082__salted__broad__cp200D__single.9f69cd26a420837850841e71d6147a57;broad;200D;body;0;3;True;15.5;5.0;10;BAYES_99|BAYES_999|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1387 | Spam: True ; 15.5 / 5.0"
salted;spam;01104.ec267abf01fe81c42dc90dfd16c930bc;01104__salted__broad__cp00AD__single.ec267abf01fe81c42dc90dfd16c930bc;broad;00AD;body;0;3;True;6.5;5.0;6;BAYES_99|BAYES_999|FREEMAIL_FROM|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 739 | Spam: True ; 6.5 / 5.0"
salted;spam;01104.ec267abf01fe81c42dc90dfd16c930bc;01104__salted__broad__cp200B__single.ec267abf01fe81c42dc90dfd16c930bc;broad;200B;body;0;3;True;6.5;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FROM|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 756 | Spam: True ; 6.5 / 5.0"
salted;spam;01104.ec267abf01fe81c42dc90dfd16c930bc;01104__salted__broad__cp200C__single.ec267abf01fe81c42dc90dfd16c930bc;broad;200C;body;0;3;True;6.5;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FROM|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 756 | Spam: True ; 6.5 / 5.0"
salted;spam;01104.ec267abf01fe81c42dc90dfd16c930bc;01104__salted__broad__cp200D__single.ec267abf01fe81c42dc90dfd16c930bc;broad;200D;body;0;3;True;6.5;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FROM|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 756 | Spam: True ; 6.5 / 5.0"
salted;spam;01105.2582a4afba9b0b06bed5d48e3e8b29df;01105__salted__broad__cp00AD__single.2582a4afba9b0b06bed5d48e3e8b29df;broad;00AD;body;0;3;True;6.5;5.0;6;BAYES_99|BAYES_999|FREEMAIL_FROM|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 750 | Spam: True ; 6.5 / 5.0"
salted;spam;01105.2582a4afba9b0b06bed5d48e3e8b29df;01105__salted__broad__cp200B__single.2582a4afba9b0b06bed5d48e3e8b29df;broad;200B;body;0;3;True;6.5;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FROM|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 767 | Spam: True ; 6.5 / 5.0"
salted;spam;01105.2582a4afba9b0b06bed5d48e3e8b29df;01105__salted__broad__cp200C__single.2582a4afba9b0b06bed5d48e3e8b29df;broad;200C;body;0;3;True;6.5;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FROM|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 767 | Spam: True ; 6.5 / 5.0"
salted;spam;01105.2582a4afba9b0b06bed5d48e3e8b29df;01105__salted__broad__cp200D__single.2582a4afba9b0b06bed5d48e3e8b29df;broad;200D;body;0;3;True;6.5;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FROM|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 767 | Spam: True ; 6.5 / 5.0"
salted;spam;01106.37f316c0f77e739cb5fe0e37aaea2046;01106__salted__broad__cp00AD__single.37f316c0f77e739cb5fe0e37aaea2046;broad;00AD;body;0;3;False;3.0;5.0;6;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI;SPAMD/1.1 0 EX_OK;"Content-length: 1921 | Spam: False ; 3.0 / 5.0"
salted;spam;01106.37f316c0f77e739cb5fe0e37aaea2046;01106__salted__broad__cp200B__single.37f316c0f77e739cb5fe0e37aaea2046;broad;200B;body;0;3;False;3.0;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 1932 | Spam: False ; 3.0 / 5.0"
salted;spam;01106.37f316c0f77e739cb5fe0e37aaea2046;01106__salted__broad__cp200C__single.37f316c0f77e739cb5fe0e37aaea2046;broad;200C;body;0;3;False;3.0;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 1932 | Spam: False ; 3.0 / 5.0"
salted;spam;01106.37f316c0f77e739cb5fe0e37aaea2046;01106__salted__broad__cp200D__single.37f316c0f77e739cb5fe0e37aaea2046;broad;200D;body;0;3;False;3.0;5.0;7;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|T_ZW_OBFU_FREEM;SPAMD/1.1 0 EX_OK;"Content-length: 1932 | Spam: False ; 3.0 / 5.0"
salted;spam;01130.f286229e3c2eeb5c682204de85d903c0;01130__salted__broad__cp00AD__single.f286229e3c2eeb5c682204de85d903c0;broad;00AD;subject;1;0;True;17.9;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|EXCUSE_24|FORGED_YAHOO_RCVD|FREEMAIL_FROM|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|PDS_RDNS_DYNAMIC_FP|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_DYNAMIC|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1019 | Spam: True ; 17.9 / 5.0"
salted;spam;01130.f286229e3c2eeb5c682204de85d903c0;01130__salted__broad__cp200B__single.f286229e3c2eeb5c682204de85d903c0;broad;200B;subject;1;0;True;17.9;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|EXCUSE_24|FORGED_YAHOO_RCVD|FREEMAIL_FROM|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|PDS_RDNS_DYNAMIC_FP|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_DYNAMIC|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1022 | Spam: True ; 17.9 / 5.0"
salted;spam;01130.f286229e3c2eeb5c682204de85d903c0;01130__salted__broad__cp200C__single.f286229e3c2eeb5c682204de85d903c0;broad;200C;subject;1;0;True;17.9;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|EXCUSE_24|FORGED_YAHOO_RCVD|FREEMAIL_FROM|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|PDS_RDNS_DYNAMIC_FP|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_DYNAMIC|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1022 | Spam: True ; 17.9 / 5.0"
salted;spam;01130.f286229e3c2eeb5c682204de85d903c0;01130__salted__broad__cp200D__single.f286229e3c2eeb5c682204de85d903c0;broad;200D;subject;1;0;True;17.9;5.0;18;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|EXCUSE_24|FORGED_YAHOO_RCVD|FREEMAIL_FROM|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|PDS_RDNS_DYNAMIC_FP|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_DYNAMIC|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1022 | Spam: True ; 17.9 / 5.0"
salted;spam;01131.c9bb07673bf9f048916cd2b9b1813724;01131__salted__broad__cp00AD__single.c9bb07673bf9f048916cd2b9b1813724;broad;00AD;body;0;3;True;18.5;5.0;16;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 951 | Spam: True ; 18.5 / 5.0"
salted;spam;01131.c9bb07673bf9f048916cd2b9b1813724;01131__salted__broad__cp200B__single.c9bb07673bf9f048916cd2b9b1813724;broad;200B;body;0;3;True;18.5;5.0;16;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 951 | Spam: True ; 18.5 / 5.0"
salted;spam;01131.c9bb07673bf9f048916cd2b9b1813724;01131__salted__broad__cp200C__single.c9bb07673bf9f048916cd2b9b1813724;broad;200C;body;0;3;True;18.5;5.0;16;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 951 | Spam: True ; 18.5 / 5.0"
salted;spam;01131.c9bb07673bf9f048916cd2b9b1813724;01131__salted__broad__cp200D__single.c9bb07673bf9f048916cd2b9b1813724;broad;200D;body;0;3;True;18.5;5.0;16;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 951 | Spam: True ; 18.5 / 5.0"
salted;spam;01132.3d0e60ced92087634f1433f12810096d;01132__salted__broad__cp00AD__single.3d0e60ced92087634f1433f12810096d;broad;00AD;body;0;3;True;16.6;5.0;14;BAYES_99|BAYES_999|DATE_IN_PAST_03_06|FIN_FREE|FORGED_YAHOO_RCVD|FREEMAIL_FROM|INVALID_DATE|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL|TO_NO_BRKTS_DYNIP	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 883 | Spam: True ; 16.6 / 5.0"
salted;spam;01132.3d0e60ced92087634f1433f12810096d;01132__salted__broad__cp200B__single.3d0e60ced92087634f1433f12810096d;broad;200B;body;0;3;True;16.6;5.0;14;BAYES_99|BAYES_999|DATE_IN_PAST_03_06|FIN_FREE|FORGED_YAHOO_RCVD|FREEMAIL_FROM|INVALID_DATE|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL|TO_NO_BRKTS_DYNIP	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 883 | Spam: True ; 16.6 / 5.0"
salted;spam;01132.3d0e60ced92087634f1433f12810096d;01132__salted__broad__cp200C__single.3d0e60ced92087634f1433f12810096d;broad;200C;body;0;3;True;16.6;5.0;14;BAYES_99|BAYES_999|DATE_IN_PAST_03_06|FIN_FREE|FORGED_YAHOO_RCVD|FREEMAIL_FROM|INVALID_DATE|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL|TO_NO_BRKTS_DYNIP	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 883 | Spam: True ; 16.6 / 5.0"
salted;spam;01132.3d0e60ced92087634f1433f12810096d;01132__salted__broad__cp200D__single.3d0e60ced92087634f1433f12810096d;broad;200D;body;0;3;True;16.6;5.0;14;BAYES_99|BAYES_999|DATE_IN_PAST_03_06|FIN_FREE|FORGED_YAHOO_RCVD|FREEMAIL_FROM|INVALID_DATE|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL|TO_NO_BRKTS_DYNIP	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 883 | Spam: True ; 16.6 / 5.0"
salted;spam;01140.c37701901dbb63bc34e8db544f431557;01140__salted__broad__cp00AD__single.c37701901dbb63bc34e8db544f431557;broad;00AD;subject;1;0;True;20.3;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 2190 | Spam: True ; 20.3 / 5.0"
salted;spam;01140.c37701901dbb63bc34e8db544f431557;01140__salted__broad__cp200B__single.c37701901dbb63bc34e8db544f431557;broad;200B;subject;1;0;True;20.3;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 2193 | Spam: True ; 20.3 / 5.0"
